2.479420364247968e-38
1.0584883656962195e-38
1.3870385662100774e-38
1.3152986540687403e-39
2.926021900096457e-40
1.730059964227391e-39
1.4003433301248613e-38
3.0521790078338996e-39
1.504585272562542e-38
8.727616813759902e-38
3.3760757236673516e-38
3.3389558606409764e-37
1.7134192089012735e-39
1.3892732008664933e-39
3.726956143563848e-39
6.163529698886551e-39
7.728904816512857e-39
2.973634368320315e-39
2.1276785466980768e-39
4.2189934659515053e-38
4.756809373211689e-40
2.317911195734381e-39
4.947011078552497e-38
1.2959676225453105e-37
4.298174384572941e-39
3.6471239706689255e-38
1.6774346837717813e-38
1.133840561216317e-38
3.038538462317069e-39
1.8991982716268162e-39
2.8100993309862333e-38
6.82714937763535e-40
1.5918262515004667e-40
4.9277326772314314e-39
3.4622547971458293e-38
3.2315322338103573e-38
3.6364176698282103e-38
7.408950740245733e-39
1.0520050263477122e-36
1.3363390138596975e-36
1.4134940622760485e-37
3.162158986521791e-38
2.034011134290879e-39
1.2829007173228157e-38
5.8247946559465205e-39
7.042382173466919e-38
1.0212647851652449e-38
6.610469284068245e-38
1.7697252236536484e-38
1.0778880905232779e-37
6.507922430336106e-39
2.140500352949938e-37
1.0752603800918404e-38
1.2220200116170315e-38
2.6424172644496168e-39
1.8603768492064675e-38
5.3143232102250736e-39
4.100507472125097e-39
1.8480060470771485e-38
6.636982135757333e-39
1.657315842181779e-39
8.856409578198883e-39
5.1091990988307264e-39
4.4883881987240035e-38
3.3406295585740296e-39
5.6894503814851085e-39
9.901239770369643e-40
1.267472484750413e-38
5.900889308572761e-38
1.622290878447218e-39
5.9725762647525284e-40
4.028832977012366e-39
1.411717556137174e-38
5.297353597035747e-39
4.356091595839703e-39
5.752963515386077e-38
1.624202124764049e-40
2.8387557563973634e-38
9.842087947498718e-39
4.3673238723292264e-39
8.780950543710512e-39
1.1167231902552771e-38
4.354175753514797e-39
4.690549244792973e-39
7.017462260852995e-39
1.797525470356354e-38
9.326265387815044e-39
1.4116886683594423e-36
7.515455290755304e-39
5.955518671401631e-39
7.681458124867685e-38
1.4003225558989698e-37
1.3057731915796413e-39
9.19830743297614e-39
3.022370222945246e-39
5.300244827272929e-39
3.9739637860410406e-39
6.338693740603143e-38
1.3173585186141675e-39
9.164334863957464e-39
